,Unnamed: 0,공공민간구분,날씨,온도,시설물 분류,작업프로세스,사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,공정율,설계안정성검토,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간
118,118,공공,맑음,23.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,비대상,7.0,7.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,379.0
119,119,공공,맑음,30.0,토목,형틀 및 목공,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,대상,7.0,7.0,넘어짐,철골공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,462.0
120,120,민간,맑음,23.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,0,10% 미만,비대상,7.0,8.0,끼임,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,303.0
121,121,민간,맑음,27.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,7.0,8.0,끼임,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,275.0
122,122,민간,흐림,25.0,기타 건축,조립작업,1,0,0,0,1,0,0,0,0,0,0,0,20~29%,비대상,7.0,8.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960.0
123,123,공공,맑음,30.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,7.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,593.0
124,124,공공,흐림,22.9,공동주택,해체작업,0,0,0,0,0,0,1,1,0,0,0,0,80~89%,대상,7.0,10.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,486.0
125,125,민간,맑음,24.0,공동주택,연결작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,7.0,10.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,427.0
126,126,공공,강우,16.6,산업환경설비,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,7.0,10.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,577.0
127,127,공공,맑음,25.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,7.0,10.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0
128,128,민간,맑음,30.0,기타 건축,부설 및 다짐작업,1,0,0,1,0,0,0,0,0,0,0,0,70~79%,비대상,7.0,11.0,떨어짐,토공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
129,129,공공,강풍,25.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,7.0,11.0,물체에 맞음,토공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0
130,130,민간,맑음,26.0,기타 건축,설치작업,1,0,0,0,1,0,0,0,0,0,0,0,10% 미만,비대상,7.0,11.0,떨어짐,가설공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
131,131,민간,맑음,28.0,공장,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,7.0,13.0,떨어짐,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
132,132,공공,흐림,24.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,7.0,13.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,518.0
133,133,공공,맑음,28.2,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,7.0,15.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
134,134,민간,맑음,33.0,공동주택,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,30~39%,비대상,7.0,15.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0
135,135,공공,맑음,23.0,토목,절단작업,0,0,0,0,0,0,1,1,0,0,0,0,90% 이상,비대상,7.0,15.0,"절단, 베임",철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
136,136,민간,맑음,25.0,공동주택,용접작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,7.0,15.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,822.0
137,137,민간,맑음,24.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,7.0,16.0,넘어짐,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211.0
138,138,민간,맑음,29.0,공장,측량작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,대상,7.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,669.0
139,139,공공,맑음,27.0,토목,부설 및 다짐작업,1,0,0,1,0,0,0,0,0,0,0,0,60~69%,대상,7.0,16.0,깔림,토목공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2151.0
140,140,민간,맑음,25.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,7.0,17.0,넘어짐,지정 및 기초공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,364.0
141,141,민간,흐림,21.9,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,7.0,8.0,떨어짐,타일 및 테라코타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
142,142,공공,맑음,28.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,1,0,0,0,20~29%,비대상,7.0,9.0,넘어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0
143,143,민간,흐림,24.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,7.0,9.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,민간,강우,22.0,공동주택,설치작업,0,0,0,0,0,0,1,1,0,0,0,0,80~89%,대상,7.0,10.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0
145,145,민간,흐림,25.0,공동주택,보수 및 교체작업,1,1,0,0,0,0,0,0,0,0,0,0,90% 이상,비대상,7.0,13.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,146,민간,강우,22.7,공동주택,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,7.0,14.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
147,147,민간,맑음,30.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,7.0,15.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,772.0
148,148,공공,맑음,32.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,7.0,16.0,기타,해체 및 재활용공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,263.0
149,149,민간,맑음,23.0,토목,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,7.0,8.0,기타,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,150,민간,흐림,21.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,1,0,0,0,50~59%,비대상,7.0,9.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0
151,151,민간,강우,23.0,공동주택,연결작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,7.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,274.0
152,152,민간,흐림,26.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,비대상,7.0,9.0,기타,기타공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0
153,153,공공,흐림,25.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,7.0,10.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0
154,154,민간,강우,22.0,공동주택,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,7.0,10.0,넘어짐,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155,민간,흐림,21.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,7.0,10.0,떨어짐,미장공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
156,156,공공,맑음,26.0,토목,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,7.0,10.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
157,157,공공,맑음,23.8,기타 건축,정리작업,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,비대상,7.0,8.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,334.0
158,158,공공,맑음,23.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,7.0,9.0,떨어짐,기타공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0
159,159,민간,맑음,28.0,공동주택,기타,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,7.0,9.0,물체에 맞음,내외벽공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0
160,160,공공,맑음,26.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,대상,7.0,9.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,368.0
161,161,민간,맑음,25.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,0,2,60~69%,비대상,7.0,9.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,497.0
162,162,민간,맑음,24.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,7.0,9.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.0
163,163,공공,흐림,25.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,7.0,10.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,495.0
164,164,민간,맑음,28.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,7.0,13.0,감전,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168.0
165,165,공공,맑음,23.0,산업환경설비,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,7.0,13.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1222.0
166,166,공공,맑음,29.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,7.0,13.0,떨어짐,가설공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
167,167,공공,맑음,28.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,대상,7.0,14.0,"절단, 베임",가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0
168,168,민간,맑음,25.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,7.0,14.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
169,169,공공,맑음,23.0,공동주택,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,7.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,647.0
170,170,공공,흐림,25.0,기타 건축,기타,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,7.0,15.0,끼임,철골공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,546.0
171,171,민간,맑음,23.0,공동주택,기타,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,비대상,7.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299.0
172,172,민간,맑음,30.0,공장,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,7.0,15.0,끼임,수장공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
173,173,공공,흐림,28.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,7.0,15.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,592.0
174,174,민간,흐림,25.0,공동주택,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,7.0,15.0,넘어짐,목공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,213.0
175,175,민간,맑음,29.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,40~49%,비대상,7.0,15.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725.0
176,176,공공,맑음,29.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,대상,7.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,730.0
177,177,미입력,맑음,27.0,토목,절단작업,0,0,0,0,0,0,1,0,0,0,0,0,60~69%,비대상,7.0,9.0,"절단, 베임",콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
178,178,공공,맑음,25.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,7.0,10.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,179,미입력,맑음,28.0,공동주택,이동,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,대상,7.0,10.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572.0
180,180,공공,흐림,22.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,7.0,10.0,떨어짐,기타공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0
181,181,공공,흐림,23.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,대상,7.0,11.0,기타,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0
182,182,공공,맑음,28.0,토목,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,7.0,13.0,넘어짐,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0
183,183,공공,맑음,33.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,7.0,14.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,365.0
184,184,민간,흐림,20.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,7.0,14.0,떨어짐,가설공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,185,미입력,맑음,24.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,0,0,40~49%,비대상,7.0,15.0,떨어짐,기타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,364.0
186,186,공공,맑음,30.0,토목,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,7.0,8.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,187,공공,맑음,25.0,산업환경설비,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,대상,7.0,8.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.0
188,188,공공,맑음,25.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,7.0,13.0,떨어짐,토목공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
189,189,공공,맑음,24.0,기타 건축,마감작업,1,0,0,0,0,1,0,0,0,0,0,0,90% 이상,대상,7.0,14.0,깔림,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.0
190,190,공공,맑음,32.0,기타 건축,전기작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,7.0,15.0,"절단, 베임",가설공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
191,191,공공,안개,22.0,토목,이동,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,7.0,7.0,충돌,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0
192,192,공공,맑음,23.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,1,0,0,0,10% 미만,대상,7.0,8.0,기타,설비공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,579.0
193,193,민간,흐림,22.6,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,대상,7.0,8.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950.0
194,194,민간,흐림,22.0,공동주택,마감작업,1,0,0,0,0,1,0,0,0,0,0,0,40~49%,비대상,7.0,8.0,떨어짐,미장공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,714.0
195,195,민간,흐림,24.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,비대상,7.0,8.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,457.0
196,196,공공,맑음,29.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,7.0,9.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,610.0
197,197,민간,흐림,25.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,비대상,7.0,9.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610.0
198,198,공공,맑음,30.0,토목,매설작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,7.0,9.0,떨어짐,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
199,199,공공,맑음,30.0,토목,기타,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,7.0,9.0,질병,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242.0
200,200,공공,흐림,26.0,토목,굴착작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,7.0,10.0,기타,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.0
201,201,민간,강우,27.0,공동주택,쌓기작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,7.0,10.0,기타,조적공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,883.0
202,202,민간,맑음,32.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,2,90% 이상,비대상,7.0,11.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,608.0
203,203,민간,흐림,27.0,공동주택,타설작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,7.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,729.0
204,204,민간,흐림,27.0,산업환경설비,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,비대상,7.0,11.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,576.0
205,205,공공,맑음,27.5,기타 건축,미입력,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,7.0,11.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0
206,206,민간,흐림,22.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,7.0,11.0,찔림,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,211.0
207,207,미입력,흐림,26.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,0,0,40~49%,대상,7.0,13.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0
208,208,민간,맑음,10.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,7.0,14.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,594.0
209,209,공공,맑음,25.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,대상,7.0,14.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0
210,210,공공,맑음,28.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,7.0,15.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0
211,211,공공,흐림,26.0,토목,타설작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,7.0,15.0,떨어짐,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0
212,212,민간,흐림,24.0,공동주택,설비작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,7.0,8.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,534.0
213,213,민간,흐림,28.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,7.0,8.0,교통사고,토공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
214,214,공공,맑음,24.0,토목,항타 및 항발작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,7.0,9.0,감전,기타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
215,215,미입력,흐림,26.0,토목,인양작업,0,0,0,0,0,0,1,0,0,0,0,0,50~59%,대상,7.0,9.0,물체에 맞음,철골공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213.0
216,216,공공,맑음,27.0,토목,운반작업,0,0,0,0,0,0,1,0,1,0,0,0,40~49%,비대상,7.0,9.0,기타,토공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
217,217,민간,강우,29.0,공동주택,정리작업,0,0,0,0,0,0,1,1,0,0,0,0,80~89%,비대상,7.0,10.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,548.0
218,218,민간,흐림,24.0,공장,미입력,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,7.0,10.0,끼임,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0
219,219,민간,맑음,25.0,공장,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,7.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,512.0
220,220,민간,맑음,30.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,비대상,7.0,11.0,부딪힘,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
221,221,공공,맑음,27.0,토목,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,7.0,13.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,587.0
222,222,공공,맑음,27.0,토목,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,40~49%,비대상,7.0,14.0,"절단, 베임",토공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
223,223,공공,맑음,27.0,토목,타설작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,대상,7.0,14.0,부딪힘,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
224,224,공공,맑음,27.0,토목,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,7.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1278.0
225,225,민간,맑음,31.0,공동주택,운반작업,0,0,0,0,0,0,1,1,0,0,0,0,10% 미만,비대상,7.0,14.0,끼임,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0
226,226,공공,흐림,31.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,7.0,15.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1071.0
227,227,미입력,맑음,26.0,공동주택,절단작업,0,0,0,0,0,0,1,0,0,0,0,0,40~49%,비대상,7.0,16.0,"절단, 베임",설비공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
228,228,민간,흐림,24.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,7.0,16.0,부딪힘,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0
229,229,미입력,맑음,28.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,0,20~29%,비대상,7.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.0
230,230,민간,맑음,32.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,7.0,16.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,283.0
231,231,미입력,흐림,28.0,기타 건축,미입력,0,0,0,0,0,0,1,0,0,0,0,0,10~19%,대상,7.0,17.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,406.0
232,232,민간,맑음,30.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,30~39%,비대상,7.0,10.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213.0
233,233,민간,맑음,28.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,비대상,7.0,10.0,넘어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0
234,234,민간,맑음,25.6,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,7.0,11.0,넘어짐,철골공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,235,민간,흐림,26.0,공동주택,측량작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,7.0,11.0,물체에 맞음,수장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383.0
236,236,민간,맑음,30.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,7.0,11.0,떨어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,244.0
237,237,민간,맑음,20.0,기타 건축,양중작업,0,0,0,0,0,0,1,0,1,0,0,0,90% 이상,비대상,7.0,13.0,물체에 맞음,목공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0
